1,717,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,717,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,717,14,"DQF_NOTE","Data quality note","Data quality note","Short-form income data suppressed to meet the confidentiality requirements of the Statistics Act. Long-form income data suppressed to meet the confidentiality requirements of the Statistics Act."
1,717,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Village"
1,717,12,"GEO_NAME","Geography name","Geography name","Edenwold"
1,717,13,"DQF_CODE","Data quality flag","Data quality flag","00909"
1,717,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00054706033"
1,717,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","0.0"
1,718,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.6"
1,718,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","4706053"
1,718,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,718,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","RM"
1,718,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,718,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,718,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,718,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Rural municipality"
1,718,12,"GEO_NAME","Geography name","Geography name","Lumsden No. 189"
1,718,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,718,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00054706053"
1,718,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","5.6"
1,719,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","0.0"
1,719,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","4706054"
1,719,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,719,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","VL"
1,719,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,719,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,719,14,"DQF_NOTE","Data quality note","Data quality note","Short-form income data suppressed to meet the confidentiality requirements of the Statistics Act. Long-form income data suppressed to meet the confidentiality requirements of the Statistics Act."
1,719,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Village"
1,719,12,"GEO_NAME","Geography name","Geography name","Disley"
1,719,13,"DQF_CODE","Data quality flag","Data quality flag","00919"
1,719,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00054706054"
1,719,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","12.5"
1,720,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","11.5"
1,720,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","4706055"
1,720,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,720,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","VL"
1,720,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,720,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,720,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,720,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Village"
1,720,12,"GEO_NAME","Geography name","Geography name","Buena Vista"
1,720,13,"DQF_CODE","Data quality flag","Data quality flag","01010"
1,720,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00054706055"
1,720,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","12.1"
1,721,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","1.7"
1,721,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","4706056"
1,721,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,721,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","T"
1,721,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,721,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,721,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,721,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Town"
1,721,12,"GEO_NAME","Geography name","Geography name","Lumsden"
1,721,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,721,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00054706056"
1,721,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","2.7"
1,722,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","48.0"
1,722,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","4706057"
1,722,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,722,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","RV"
1,722,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,722,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,722,14,"DQF_NOTE","Data quality note","Data quality note","Short-form income data suppressed to meet the confidentiality requirements of the Statistics Act. Long-form income data suppressed to meet the confidentiality requirements of the Statistics Act."
1,722,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Resort village"
1,722,12,"GEO_NAME","Geography name","Geography name","Lumsden Beach"
1,722,13,"DQF_CODE","Data quality flag","Data quality flag","04929"
1,722,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00054706057"
1,722,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","28.6"
1,723,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","14.1"
1,723,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","4706058"
1,723,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,723,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","T"
1,723,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,723,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,723,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,723,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Town"
1,723,12,"GEO_NAME","Geography name","Geography name","Regina Beach"
1,723,13,"DQF_CODE","Data quality flag","Data quality flag","01010"
1,723,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00054706058"
1,723,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","13.1"
1,724,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","3.6"
1,724,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","4706078"
1,724,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,724,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","VL"
1,724,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,724,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,724,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,724,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Village"
1,724,12,"GEO_NAME","Geography name","Geography name","Craven"
1,724,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,724,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00054706078"
1,724,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.8"
1,725,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.1"
1,725,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","710"
1,725,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,725,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,725,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,725,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,725,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,725,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,725,12,"GEO_NAME","Geography name","Geography name","Yorkton"
1,725,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,725,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504710"
1,725,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.3"
1,726,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","4.3"
1,726,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","4709006"
1,726,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,726,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","RM"
1,726,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,726,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,726,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,726,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Rural municipality"
1,726,12,"GEO_NAME","Geography name","Geography name","Wallace No. 243"
1,726,13,"DQF_CODE","Data quality flag","Data quality flag","00010"
1,726,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00054709006"
1,726,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","12.6"
1,727,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","1.5"
1,727,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","4709009"
1,727,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,727,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","VL"
1,727,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,727,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,727,14,"DQF_NOTE","Data quality note","Data quality note","Short-form income data suppressed to meet the confidentiality requirements of the Statistics Act. Long-form income data suppressed to meet the confidentiality requirements of the Statistics Act."
1,727,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Village"
1,727,12,"GEO_NAME","Geography name","Geography name","Rhein"
1,727,13,"DQF_CODE","Data quality flag","Data quality flag","00909"
1,727,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00054709009"
1,727,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","0.0"
1,728,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.4"
1,728,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","4709011"
1,728,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,728,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","RM"
1,728,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,728,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,728,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,728,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Rural municipality"
1,728,12,"GEO_NAME","Geography name","Geography name","Orkney No. 244"
1,728,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,728,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00054709011"
1,728,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","4.7"
1,729,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.0"
1,729,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","4709012"
1,729,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,729,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CY"
1,729,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,729,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,729,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,729,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","City"
1,729,12,"GEO_NAME","Geography name","Geography name","Yorkton"
1,729,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,729,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00054709012"
1,729,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","2.7"
1,730,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","1.3"
1,730,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","4709014"
1,730,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,730,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","VL"
1,730,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,730,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,730,14,"DQF_NOTE","Data quality note","Data quality note","Short-form income data suppressed to meet the confidentiality requirements of the Statistics Act. Long-form income data suppressed to meet the confidentiality requirements of the Statistics Act."
1,730,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Village"
1,730,12,"GEO_NAME","Geography name","Geography name","Ebenezer"
1,730,13,"DQF_CODE","Data quality flag","Data quality flag","00909"
1,730,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00054709014"
1,730,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","5.0"
1,731,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","3.5"
1,731,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","4709016"
1,731,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,731,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","T"
1,731,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,731,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,731,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,731,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Town"
1,731,12,"GEO_NAME","Geography name","Geography name","Springside"
1,731,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,731,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00054709016"
1,731,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.8"
1,732,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.7"
1,732,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","715"
1,732,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,732,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,732,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,732,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,732,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,732,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,732,12,"GEO_NAME","Geography name","Geography name","Moose Jaw"
1,732,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,732,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504715"
1,732,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.4"
1,733,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","3.6"
1,733,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","4707038"
1,733,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,733,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","RM"
1,733,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,733,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,733,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,733,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Rural municipality"
1,733,12,"GEO_NAME","Geography name","Geography name","Moose Jaw No. 161"
1,733,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,733,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00054707038"
1,733,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","6.6"
1,734,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.6"
1,734,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","4707039"
1,734,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,734,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CY"
1,734,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,734,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,734,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,734,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","City"
1,734,12,"GEO_NAME","Geography name","Geography name","Moose Jaw"
1,734,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,734,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00054707039"
1,734,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.3"
1,735,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.5"
1,735,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","720"
1,735,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,735,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,735,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,735,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,735,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,735,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,735,12,"GEO_NAME","Geography name","Geography name","Swift Current"
1,735,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,735,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504720"
1,735,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.2"
1,736,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","1.6"
1,736,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","4708001"
1,736,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,736,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","RM"
1,736,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,736,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,736,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,736,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Rural municipality"
1,736,12,"GEO_NAME","Geography name","Geography name","Swift Current No. 137"
1,736,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,736,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00054708001"
1,736,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.3"
1,737,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.5"
1,737,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","4708004"
1,737,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,737,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CY"
1,737,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,737,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,737,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,737,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","City"
1,737,12,"GEO_NAME","Geography name","Geography name","Swift Current"
1,737,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,737,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00054708004"
1,737,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.2"
1,738,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","3.5"
1,738,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","725"
1,738,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census metropolitan area"
1,738,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CMA"
1,738,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,738,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,738,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,738,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census metropolitan area"
1,738,12,"GEO_NAME","Geography name","Geography name","Saskatoon"
1,738,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,738,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0503725"
1,738,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","5.1"
1,739,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","7.9"
1,739,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","4711060"
1,739,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,739,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","RV"
1,739,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,739,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,739,14,"DQF_NOTE","Data quality note","Data quality note","Short-form income data suppressed to meet the confidentiality requirements of the Statistics Act. Long-form income data suppressed to meet the confidentiality requirements of the Statistics Act."
1,739,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Resort village"
1,739,12,"GEO_NAME","Geography name","Geography name","Thode"
1,739,13,"DQF_CODE","Data quality flag","Data quality flag","00909"
1,739,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00054711060"
1,739,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","0.0"
1,740,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","1.8"
1,740,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","4711061"
1,740,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,740,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","RM"
1,740,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,740,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,740,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,740,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Rural municipality"
1,740,12,"GEO_NAME","Geography name","Geography name","Dundurn No. 314"
1,740,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,740,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00054711061"
1,740,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","1.9"
1,741,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","1.6"
1,741,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","4711063"
1,741,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,741,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","T"
1,741,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,741,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,741,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,741,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Town"
1,741,12,"GEO_NAME","Geography name","Geography name","Dundurn"
1,741,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,741,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00054711063"
1,741,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","1.9"
1,742,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","12.7"
1,742,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","4711064"
1,742,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,742,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","RV"
1,742,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,742,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,742,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,742,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Resort village"
1,742,12,"GEO_NAME","Geography name","Geography name","Shields"
1,742,13,"DQF_CODE","Data quality flag","Data quality flag","01010"
1,742,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00054711064"
1,742,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","13.2"
1,743,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","3.9"
1,743,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","4711065"
1,743,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,743,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","RM"
1,743,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Sask."
1,743,10,"PR_CODE","Province or territory geocode","Province or territory geocode","47"
1,743,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,743,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Rural municipality"
1,743,12,"GEO_NAME","Geography name","Geography name","Corman Park No. 344"
1,743,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,743,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00054711065"
1,743,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","6.5"
1,744,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","3.6"
1,744,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","4711066"
1,744,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,744,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CY"
